14606003,1186,1,738,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18279075,1185,1,1392,721,0,162,30,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15820671,1190,3,0,273,304,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18040373,1235,10,1460,1440,0,20,1210,0,1480,0,871,1200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18186801,1215,1,886,810,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3188299,1297,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1210,1840,0,0,0,0,0,0,0,0,0,0
13145400,1172,2,0,1070,830,615,384,380,240,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18279010,1211,3,0,740,258,472,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14649126,1217,1,721,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9650719,1198,2,0,512,785,930,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18015366,1186,1,497,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16074032,1199,2,0,326,61,208,10,70,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18040351,1215,1,960,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15217229,1196,4,8939,10,550,50,140,0,439,379,1170,690,110,150,493,10725,11534,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10479241,1116,6,19418,11364,13779,16491,12350,10123,9307,11470,0,0,0,0,0,0,0,0,0,0,0,383,285,470,346,456,353,157,580,180,140,130,130,,,,,,,,,,,,,,,,,,,
18436477,1171,2,0,0,241,310,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11072212,1253,4,1334,1334,397,379,1333,0,0,0,0,17586,16099,1280,993,896,1053,1021,1160,890,20591,16480,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11086865,1216,1,848,1170,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15927531,1185,1,217,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7226485,1185,1,675,790,1335,1334,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1668412,1187,1,995,1060,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7779259,1229,2,7695,24409,1422,516,153,355,355,336,336,182,357,357,205,126,86,105,99,83,124,202,98,1150,1240,990,960,353,421,1419,536,25096,20958,17835,19277,20309,18094,20720,22546,23201,21403,20226,19972,20121,17910,0,0,0,0,0,0,0
14844719,1173,2,43,10589,6915,1336,1261,100,130,1334,1335,120,0,0,163,215,480,403,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,
14805110,1156,3,185,314,600,590,198,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18304468,1211,1,970,4110,12496,9410,3610,12070,11397,0,0,137,221,221,117,130,10141,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18147308,1156,3,0,0,285,225,285,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3766778,1185,1,10115,890,252,154,69,33,120,19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6946063,1215,1,130,55,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4848174,1185,2,190,306,473,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13591554,1215,1,1070,660,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14267870,1215,1,985,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18015474,1202,2,0,0,0,0,0,290,0,250,150,160,160,130,40,90,40,30,11085,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9650611,1214,1,1130,820,900,810,1421,1418,786,1417,684,744,372,884,1457,0,0,0,0,154,148,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8622039,1169,2,193,570,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12734512,1201,2,0,0,0,476,840,10973,8802,189,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18436537,1185,1,230,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9336609,1170,5,101,207,955,176,848,1330,1270,1300,860,1263,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2934974,1185,1,0,0,142,348,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18015514,1169,4,0,0,7678,6324,0,162,373,7819,10065,9661,8597,10262,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8083005,1185,1,803,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9900389,1170,2,86,0,104,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18015553,1170,2,1040,698,371,1276,13074,11229,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2777413,1250,5,725,16823,520,1340,210,220,270,290,0,530,741,810,750,580,1336,1336,0,1361,870,1410,1335,1335,1334,1334,1372,1334,1334,1392,1336,180,280,190,270,260,250,320,290,230,270,210,230,180,240,270,220,,,,,
11611255,1168,2,321,580,523,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18147233,1185,1,110,9227,754,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15242135,1175,2,560,442,721,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18172209,1215,3,0,0,0,0,1020,1170,1175,949,1400,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18172237,1185,1,0,0,0,15720,16352,14519,10835,15870,16791,15122,12778,12746,9474,12545,11522,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7069167,1215,1,15113,12230,15679,9953,1000,400,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1812640,1185,1,419,860,394,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18172251,1237,4,700,790,0,700,0,17098,13633,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15820859,1245,5,799,1088,1210,640,732,1115,1050,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13591243,1214,1,1081,1170,890,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18304343,1264,8,1120,1060,820,1360,1170,1080,960,880,1020,1360,238,960,1310,960,990,1090,1250,960,1150,803,800,810,760,900,1000,930,980,1020,312,310,400,470,205,83,69,,,,,,,,,,,,,,,
14976868,1251,8,1070,1120,993,1050,0,0,0,0,0,0,905,830,780,900,860,970,965,529,632,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13434854,1199,4,400,240,192,329,226,171,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18343939,1145,21,189,447,641,229,610,493,475,432,1119,7754,12672,10494,0,0,9219,8891,14528,6245,10221,9996,8619,12069,13208,9055,13429,495,339,470,302,250,448,559,763,953,340,711,516,557,554,792,436,583,527,704,465,732,412,513,459,654
18304363,1231,4,1090,813,803,1030,600,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18343931,1215,1,1380,1367,740,861,840,530,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18040179,1199,9,1350,1100,870,0,790,1040,0,905,780,910,910,1073,609,1090,850,960,680,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18461612,1229,2,0,140,190,180,180,200,130,110,110,140,200,671,540,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18461619,1218,7,0,17791,0,17157,15986,12564,11511,12015,8785,11574,1046,946,1300,387,528,555,869,315,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18436643,1228,2,1210,1100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16088420,1184,1,0,264,132,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15110273,1198,2,1513,575,1128,779,873,1551,434,1458,1556,760,617,576,856,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18054765,1185,1,204,204,35,464,324,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18040113,1213,1,365,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14937243,1171,4,160,150,230,160,250,0,0,160,20,0,14848,10416,592,455,597,736,508,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18054756,1246,7,19218,20414,0,240,240,36,22772,18982,19460,15275,11230,9931,950,1290,290,210,160,1130,983,1209,1143,1100,745,1070,1270,1150,1070,1300,611,681,1050,900,,,,,,,,,,,,,,,,,,
14556743,1207,8,710,607,790,540,641,700,569,60,273,880,763,800,860,483,402,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11493169,1184,4,660,540,1011,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18461638,1214,1,830,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18054735,1107,45,1310,1010,968,764,1520,1090,0,0,1330,870,1520,1310,0,1170,1470,1117,0,1078,1150,830,901,1293,146,1301,991,1280,1370,1050,1480,740,443,1160,0,842,0,0,1270,947,1280,1410,946,1079,46,654,1330,,,,,
18054738,1200,2,680,683,706,870,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14121443,1187,2,1480,1280,1326,1640,1381,1213,1113,1470,1400,1076,921,1610,1160,1300,1170,340,290,340,260,240,310,350,220,290,260,200,220,130,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,
18461671,1185,1,261,261,289,289,229,229,88,118,174,129,288,288,159,136,239,220,190,160,230,170,150,180,140,200,160,140,50,0,240,220,160,200,160,110,150,80,11925,17159,12167,17571,10325,13324,11966,10400,10418,11001,9052,7405,7397,9544
18186555,1272,13,850,840,786,920,229,586,990,1010,387,588,831,750,990,840,840,681,710,830,421,443,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18186592,1258,7,194,254,259,259,916,662,1070,1191,1061,1113,895,720,769,850,153,210,80,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15256648,1185,1,826,1457,1210,0,1424,1003,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1286993,1215,1,450,616,569,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18304308,1185,1,425,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9914609,1188,1,0,0,244,336,15005,13243,7856,8587,0,1503,1459,160,80,130,160,120,160,170,110,160,0,170,170,150,50,150,130,60,,,,,,,,,,,,,,,,,,,,,,
5548266,1182,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18304226,1215,1,561,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18304224,1169,2,590,500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12063740,1187,3,530,314,571,536,996,438,691,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18304248,1169,14,579,380,0,161,317,521,0,605,442,423,424,31,366,446,376,474,393,300,486,1417,168,137,57,,,,,,,,,,,,,,,,,,,,,,,,,,,
2381180,1216,8,0,0,0,0,750,570,0,0,0,525,552,493,790,0,645,816,676,860,735,0,0,0,0,0,0,0,0,0,0,1349,0,0,,,,,,,,,,,,,,,,,,
18054842,1175,4,1060,840,1000,880,890,891,880,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18040205,1185,1,140,282,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18040203,1215,1,573,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9218990,1215,1,30,10,13102,15480,880,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18040239,1246,18,931,430,531,1081,1010,1106,770,955,712,1000,768,900,856,0,1321,908,995,1316,0,530,1210,1140,897,350,781,1106,786,824,791,730,470,410,440,,,,,,,,,,,,,,,,,
14976707,1170,2,0,155,566,316,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18040210,1185,1,220,210,342,350,238,0,0,0,0,0,0,0,0,0,0,0,1110,594,320,190,0,0,0,0,0,1334,1334,861,925,517,,,,,,,,,,,,,,,,,,,,
14160994,1185,1,0,0,13667,0,0,422,0,40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18054858,1185,1,808,0,0,0,15017,18025,18019,14786,15827,16894,14750,0,0,219,219,86,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18029910,1185,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11611464,1227,4,0,1270,1480,1650,1470,1340,1290,1180,1065,1520,890,1370,1018,1560,1185,1291,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18015319,1199,2,11291,179,332,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15952323,1207,13,462,421,910,1092,1093,1140,329,1156,1076,1280,791,711,1060,0,510,1170,1030,772,911,758,630,583,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15927413,1185,1,0,261,0,8710,8590,8970,0,0,0,0,0,0,0,10623,7947,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5480385,1186,1,680,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18172083,1184,1,247,21,55,38,189,0,0,10,1431,1449,927,1411,70,10,7422,16212,16359,14935,13403,17756,12905,13610,8624,,,,,,,,,,,,,,,,,,,,,,,,,,,
18318800,1213,3,1356,1443,1335,463,376,1144,1126,1380,1356,1420,1460,904,587,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18147029,1215,1,0,853,1040,202,202,18958,160,170,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15991960,1171,4,78,138,285,285,268,268,143,273,61,150,275,275,197,97,154,117,346,346,43,158,35,209,308,308,295,295,104,94,10430,10503,9463,10196,10826,945,241,1040,300,346,1312,193,134,54,266,266,58,242,71,284,157,42
18147026,1191,34,588,845,256,785,1170,115,271,0,75,36,728,136,392,1030,700,343,134,10,36,0,0,0,43,0,0,106,0,13,0,33,728,881,776,618,640,642,760,644,138,0,0,21,0,0,595,0,33,329,497,0
18147037,1215,5,590,401,112,402,416,910,941,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18172002,1198,4,184,259,0,451,339,231,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13131254,1172,2,0,0,478,600,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9889847,1185,1,0,473,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12484663,1215,3,120,120,920,855,1000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12709253,1215,1,973,820,0,410,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11243838,1215,1,1070,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2777077,1185,1,114,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8058640,1274,19,0,990,1060,994,786,860,1090,1035,941,868,1070,585,910,913,966,714,805,911,1001,716,793,780,1290,770,1120,980,920,1030,1160,,,,,,,,,,,,,,,,,,,,,
18133033,1243,3,0,881,1080,875,810,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18147605,1199,2,398,373,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18040832,1215,1,1230,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18304907,1229,2,1070,1051,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18001256,1182,1,78,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15217770,1215,1,0,106,248,248,68,0,0,0,0,240,250,200,210,270,210,270,180,170,1336,1385,404,430,809,0,1100,940,1060,970,0,,,,,,,,,,,,,,,,,,,,,
1443946,1185,1,155,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18040871,1215,1,13143,15812,1081,908,1240,13861,9087,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18304944,1170,4,0,1434,1398,0,0,0,0,0,307,0,0,0,0,6781,0,0,0,49,0,5260,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18040859,1186,1,31,691,60,270,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14292389,1185,4,0,333,208,127,100,621,410,14809,12709,110,140,110,80,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2934472,1269,5,172,172,77,900,741,650,771,720,720,580,590,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8083529,1185,1,394,187,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15966644,1216,3,870,970,1120,1110,860,667,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14673349,1184,1,0,0,0,125,860,12483,13807,190,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18461035,1142,4,33,165,261,165,300,186,173,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18172563,1198,6,80,776,898,880,770,880,670,311,16659,9800,10660,9096,11018,14767,0,11921,0,0,0,0,8314,0,0,0,563,158,0,13179,130,,,,,,,,,,,,,,,,,,,,,
18279556,1186,2,10043,11093,7826,9435,10213,13593,9199,20,0,0,580,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18461089,1200,2,0,0,0,0,0,0,0,0,0,0,0,0,5598,533,700,700,329,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18015820,1200,2,1028,1090,888,406,14573,18642,18068,17081,19427,16624,11783,12000,15020,6146,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18015858,1198,2,0,419,356,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2645329,1189,1,455,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18001203,1184,1,159,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18015841,1171,2,11751,9936,9547,10429,0,780,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13145821,1184,1,390,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13684070,1185,1,623,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18172719,1222,4,0,432,490,502,561,529,287,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13698830,1185,1,6,36,10599,393,364,10524,11018,10407,7307,8978,10810,11058,9921,9590,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5441492,1199,2,231,175,223,80,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18279382,1184,1,378,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9243795,1199,2,0,880,1390,450,276,1548,945,1459,1493,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18279363,1196,1,0,1070,880,19189,17852,15832,14772,15756,15083,12964,12188,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11204389,1214,1,651,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18133167,1220,5,816,1730,1260,1200,1065,1060,1180,1260,848,533,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12866178,1202,6,890,990,830,870,960,868,1090,930,1060,908,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12602286,1166,5,980,1196,1220,1410,1101,0,1430,1150,1080,830,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1129750,1170,2,130,94,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15242615,1200,2,130,850,600,373,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18015997,1157,7,0,0,0,0,891,931,851,1140,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15927213,1228,2,0,0,0,0,0,0,0,681,820,611,520,535,150,230,140,180,190,130,100,0,1418,358,760,0,1417,623,1416,1489,764,1075,,,,,,,,,,,,,,,,,,,,
18040942,1185,1,225,104,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18040949,1227,2,0,770,613,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18001388,1215,3,0,0,630,870,520,521,0,0,0,0,0,17525,15927,19139,14791,14551,14474,9914,9924,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18436199,1142,4,492,735,576,1066,222,146,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11532814,1183,1,320,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7540238,1200,4,601,488,351,309,206,0,123,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14673471,1185,1,522,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18279458,1186,1,10177,12214,25,7294,11717,211,211,245,36,47,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16088095,1199,3,56,59,1080,1520,1725,18754,1338,33,1332,1334,934,466,17392,220,220,120,210,133,73,26,337,337,59,195,162,69,1400,1110,0,0,0,0,0,17615,0,24545,19847,20461,20809,15868,20765,1335,1333,1472,740,824,1028,1334,823,200
7290446,1185,1,157,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18461149,1171,2,0,0,667,330,322,1359,1351,613,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18279445,1185,1,254,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15952158,1185,3,610,531,140,170,170,0,0,80,50,16106,12288,0,530,820,10509,7018,0,0,0,0,469,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10754096,1185,1,2500,2800,0,0,860,378,0,0,0,13093,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15349396,1157,3,264,564,428,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15413969,1185,6,336,725,752,740,871,1040,800,966,1020,498,480,0,475,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18015957,1200,2,0,0,110,120,180,90,130,140,90,100,50,90,1350,190,1010,1335,1407,1551,10864,280,230,230,290,210,180,1084,589,1336,1395,1338,0,,,,,,,,,,,,,,,,,,,
15349360,1202,6,0,20,167,0,720,351,225,250,530,103,206,0,595,10035,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18001319,1185,1,193,193,18142,14855,15178,15571,15114,16719,6265,13946,1374,871,0,0,0,0,0,487,436,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7921278,1184,1,109,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15991752,1210,3,10,703,1060,566,640,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14003547,1131,9,33,458,416,477,168,771,990,630,557,740,668,712,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4070385,1171,4,141,222,909,1041,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6789020,1169,3,111,126,39,0,976,8474,5918,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18147421,1215,1,478,10090,8037,9663,10299,5211,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12734447,1185,1,50,540,690,398,720,192,7809,8045,4981,7416,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10201544,1187,1,470,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4794727,1216,1,0,810,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3727279,1185,5,430,800,0,0,6588,13572,1174,6505,0,0,1540,547,990,459,656,595,1391,1333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13527095,1215,1,0,593,1209,0,790,636,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12313483,1257,6,95,113,96,1590,1480,1240,1430,1146,1330,991,1320,1550,1035,1345,1020,955,0,1020,1193,1140,1300,1130,950,0,0,,,,,,,,,,,,,,,,,,,,,,,,,
5587364,1294,12,0,1080,734,1353,857,1048,1016,918,1423,670,1070,1162,20,1091,1138,1310,1151,775,670,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2777262,1235,7,0,1100,976,422,145,156,605,980,586,430,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
