444,787,56
445,1,5
446,85,7
447,1310,46
448,1050,39
449,329,25
450,1260,46
451,1260,45
452,1015,45
453,1340,49
454,1200,44
455,1300,45
456,733,42
457,236,19
458,138,24
459,650,61
460,60,6
461,116,23
462,173,17
463,1480,52
464,1190,46
465,315,15
466,1390,48
467,155,11
468,1115,47
469,257,29
470,1143,45
471,961,49
472,960,37
473,411,20
474,81,10
475,1570,54
476,78,13
477,1780,62
478,660,28
479,1080,40
480,1020,47
481,680,29
482,66,14
483,778,36
484,1260,47
485,1430,51
486,10,4
487,430,20
488,628,38
489,1150,42
490,54,9
491,942,44
492,676,41
493,761,43
494,1250,46
495,590,32
496,186,21
497,1041,42
498,64,18
499,1020,38
500,880,34
501,202,19
502,1410,52
503,1150,43
504,1110,42
505,33,25
506,845,42
507,0,0
508,1000,38
509,10,4
510,1345,54
511,693,32
512,87,7
513,1310,47
514,793,40
515,242,22
516,1026,45
517,1480,52
518,106,16
519,1310,46
520,1018,48
521,1080,41
522,1250,49
523,751,33
524,1520,52
525,1300,55
526,1340,48
527,0,0
528,1470,53
529,1190,47
530,102,11
531,745,38
532,1340,50
533,701,38
534,735,39
535,1530,51
536,839,45
537,10,1
538,1281,49
539,1020,37
540,953,54
541,1730,62
542,105,21
543,987,53
544,860,36
545,940,36
546,1040,47
547,940,36
548,1240,46
549,565,33
550,1140,43
551,1290,47
552,597,34
553,1290,48
554,1190,44
555,1520,55
556,1290,46
557,740,31
558,184,29
559,265,29
560,96,21
561,1390,51
562,1160,43
563,720,31
564,1060,41
565,543,27
566,985,45
567,1190,46
568,232,25
569,776,42
570,0,0
571,1180,50
572,1120,40
573,338,27
574,1070,42
575,690,29
576,145,25
577,1270,47
578,141,14
579,1041,47
580,842,47
581,1175,51
582,1540,54
583,314,30
584,1225,50
585,870,34
586,56,14
587,680,28
588,310,17
589,1410,52
590,1370,46
591,1145,50
592,409,32
593,1340,47
594,0,0
595,1300,47
596,620,31
597,0,0
598,1230,47
599,318,39
600,142,19
601,1160,42
602,1060,41
603,1240,44
604,0,0
605,1340,48
606,1260,47
607,399,44
608,850,34
609,1060,47
610,1300,49
611,1570,57
612,111,7
613,1300,55
614,1180,43
615,1560,56
616,1110,42
617,634,35
618,1250,43
619,553,28
620,570,25
621,1010,38
622,1220,46
623,1490,55
624,546,31
625,85,6
626,350,29
627,1200,44
628,680,28
629,1220,47
630,659,46
631,1280,46
632,905,39
633,1400,49
634,1020,40
635,1670,57
636,1150,43
637,983,41
638,655,32
639,650,26
640,27,11
641,780,30
642,800,30
643,570,25
644,765,41
645,341,28
646,1110,42
647,800,32
648,1600,56
649,795,37
650,1330,48
651,1270,46
652,841,44
653,0,0
654,35,16
655,961,41
656,870,35
657,1710,60
658,751,36
659,1123,45
660,587,33
661,0,0
662,848,46
663,85,12
664,335,42
665,1610,54
666,1340,48
667,290,17
668,980,38
669,1241,52
670,1210,47
671,138,16
672,422,34
673,495,39
674,401,40
675,1640,57
676,250,27
677,845,38
678,154,13
679,1400,52
680,1260,46
681,1130,42
682,1470,52
683,534,46
684,602,34
685,256,20
686,496,26
687,1200,43
688,1170,43
689,647,37
690,1735,67
691,910,36
692,160,19
693,1520,56
694,1120,49
695,924,49
696,960,37
697,688,35
698,480,22
699,1580,54
700,376,18
701,164,18
702,357,26
703,1400,51
704,699,46
705,722,46
706,671,32
707,1080,48
708,906,40
709,382,23
710,311,24
711,1450,54
712,1220,45
713,159,13
714,1061,44
715,1390,51
716,980,37
717,1120,44
718,1290,46
719,1146,47
720,910,36
721,1370,50
722,1190,44
723,650,26
724,1080,42
725,1250,46
726,363,30
727,1110,40
728,345,22
729,21,13
730,1090,40
731,1120,42
732,705,36
733,1360,48
734,1080,40
735,1033,42
736,1190,44
737,666,32
738,1041,44
739,786,38
740,490,21
741,428,31
742,1220,46
743,1220,46
744,701,43
745,1310,47
746,0,9
747,1300,47
748,81,21
749,497,43
750,1420,52
751,1240,44
752,1480,51
753,676,37
754,77,7
755,205,26
756,1410,50
757,880,36
758,516,32
759,928,41
760,1180,41
761,1330,48
762,769,47
763,222,29
764,1470,53
765,1450,52
766,1400,52
767,195,21
768,0,15
769,212,21
770,160,19
771,1280,46
772,0,7
773,1420,50
774,676,36
775,826,37
776,349,25
777,1270,46
778,1260,47
779,1180,44
780,316,31
781,1470,53
782,87,19
783,1580,56
784,1100,41
785,1440,54
786,810,31
787,486,29
788,568,36
789,971,42
790,630,26
791,550,24
792,1005,43
793,1440,51
794,996,46
795,1560,55
796,1390,48
797,193,20
798,332,51
799,650,40
800,1420,50
801,1345,60
802,966,48
803,1230,45
804,131,23
805,1280,47
806,801,39
807,935,42
808,660,29
809,1065,47
810,895,42
811,1450,51
812,1430,51
813,1280,44
814,1150,43
815,1440,52
816,1010,41
817,0,0
818,138,9
819,936,45
820,447,30
821,151,36
822,1730,61
823,1290,47
824,1570,54
825,1190,44
826,1031,46
827,1310,47
828,1410,49
829,528,30
830,164,22
831,1550,56
832,0,0
833,580,25
834,1130,42
835,970,38
836,1290,49
837,760,32
838,1180,44
839,1230,46
840,1330,47
841,1121,49
842,727,38
843,811,46
844,770,31
845,1490,53
846,284,26
847,1440,53
848,348,31
849,800,33
850,1000,39
851,581,28
852,1300,48
853,940,45
854,74,21
855,1480,54
856,1320,47
857,502,30
858,1330,52
859,56,5
860,1190,45
861,919,44
862,1131,42
863,110,14
864,1450,51
865,1320,50
866,500,23
867,1075,45
868,366,18
869,910,35
870,500,24
871,1240,45
872,1027,51
873,207,21
874,31,16
875,1580,57
876,838,45
877,0,10
878,1130,43
879,940,37
880,56,3
881,1180,44
882,141,27
883,1440,51
884,1710,60
885,1320,45
886,398,44
887,208,32
888,86,9
889,0,0
890,0,0
891,241,32
892,1140,43
893,1140,43
894,560,26
895,372,24
896,1260,44
897,1160,43
898,715,35
899,1356,53
900,1400,50
901,287,27
902,1210,45
903,227,40
904,660,29
905,1000,38
906,787,43
907,990,38
908,1480,52
909,381,40
910,930,36
911,910,35
912,0,0
913,1290,47
914,285,15
915,275,15
916,600,26
917,560,51
918,950,46
919,778,37
920,1070,41
921,177,26
922,880,35
923,824,39
924,1450,51
925,740,46
926,338,52
927,690,29
928,1100,42
929,802,49
930,891,43
931,1010,38
932,1140,43
933,119,20
934,1220,44
935,1090,42
936,0,0
937,1680,58
938,680,29
939,1270,47
940,1210,46
941,1620,58
942,1290,47
943,765,37
944,57,21
945,1420,51
946,571,28
947,1090,41
948,700,29
949,1180,44
950,986,41
951,925,43
952,1047,47
953,1140,43
954,1180,45
955,156,23
956,940,41
957,201,33
958,1290,47
959,620,28
960,390,45
961,1210,43
962,1300,46
963,76,24
964,1120,42
965,66,4
966,1680,60
967,222,24
968,1185,48
969,118,13
970,504,35
971,1330,47
972,1250,47
973,1270,47
974,21,3
975,1690,58
976,1360,48
977,345,43
978,860,34
979,1140,41
980,629,45
981,875,43
982,1280,46
983,1370,49
984,0,0
985,670,29
986,1460,51
987,1360,53
988,1198,49
989,810,33
990,10,5
991,730,31
992,1320,47
993,164,18
994,1023,45
995,970,39
996,1230,52
997,253,24
998,808,36
999,1160,45
1000,351,27
1001,1350,48
1002,638,35
1003,640,28
1004,758,35
1005,861,35
1006,1373,53
1007,820,33
1008,1350,49
1009,95,7
1010,680,28
1011,1120,43
1012,720,30
1013,1590,58
1014,1230,46
1015,281,15
1016,194,20
1017,1180,44
1018,1120,42
1019,441,20
1020,1108,48
1021,1240,47
1022,590,26
1023,42,7
1024,1420,52
1025,1090,42
1026,1265,53
1027,785,38
1028,940,36
1029,305,16
1030,1700,60
1031,1110,42
1032,501,45
1033,1500,53
1034,1330,49
1035,940,35
1036,880,33
1037,1560,55
1038,401,22
1039,1240,46
1040,800,34
1041,357,35
1042,90,17
1043,1050,41
1044,1260,47
1045,0,0
1046,848,42
1047,444,28
1048,1273,48
1049,1000,37
1050,113,15
1051,0,0
1052,1450,51
1053,31,3
1054,1250,46
1055,910,37
1056,750,29
1057,1126,50
1058,368,40
1059,366,34
1060,435,38
1061,53,15
1062,1310,47
1063,556,28
1064,523,28
1065,1130,43
1066,720,30
1067,0,0
1068,1110,45
1069,1320,48
1070,96,11
1071,1410,51
1072,102,11
1073,63,17
1074,650,28
1075,1060,38
1076,490,26
1077,915,44
1078,1000,39
1079,910,36
1080,314,18
1081,0,0
1082,149,13
1083,1530,54
1084,1251,50
1085,620,27
1086,1280,45
1087,1286,50
1088,700,38
1089,238,23
1090,760,32
1091,1080,41
1092,137,20
1093,0,0
1094,1600,56
1095,1250,47
1096,835,42
1097,35,15
1098,830,35
1099,444,27
1100,350,30
1101,1400,51
1102,941,40
1103,580,25
1104,1220,53
1105,1220,46
1106,996,52
1107,735,36
1108,680,27
1109,990,37
1110,1173,52
1111,141,14
1112,1,5
1113,960,37
1114,33,2
1115,1260,47
1116,960,38
1117,529,50
1118,1600,57
1119,297,38
1120,1340,50
1121,590,26
1122,151,14
1123,1360,49
1124,772,35
1125,1350,48
1126,1330,47
1127,610,25
1128,560,25
1129,23,5
1130,1100,44
1131,231,37
1132,376,23
1133,1300,47
1134,1200,44
1135,990,41
1136,740,30
1137,1450,54
1138,1020,40
1139,381,27
1140,416,32
1141,1450,50
1142,376,18
1143,460,23
1144,95,12
1145,1051,46
1146,1110,41
1147,1450,52
1148,740,33
1149,0,1
1150,470,22
1151,975,44
1152,1290,47
1153,570,25
1154,216,14
1155,530,27
1156,560,55
1157,1230,46
1158,900,35
1159,773,49
1160,631,31
1161,434,41
1162,1490,53
1163,1060,39
1164,1670,61
1165,1450,51
1166,1000,41
1167,1020,39
1168,0,0
1169,531,28
1170,325,30
1171,1250,55
1172,119,34
1173,1440,50
1174,287,38
1175,1280,48
1176,0,0
1177,1360,50
1178,960,39
1179,1540,54
1180,970,46
1181,1340,50
1182,1150,43
1183,753,34
1184,776,38
1185,1880,66
1186,0,0
1187,1340,48
1188,415,41
1189,0,0
1190,1160,43
1191,1140,41
1192,353,30
1193,1200,44
1194,1390,50
1195,1330,47
1196,1350,48
1197,1188,52
1198,538,33
1199,300,17
1200,1060,39
1201,235,28
1202,1400,51
1203,238,16
1204,1250,45
1205,1060,41
1206,1120,56
1207,255,16
1208,1018,48
1209,1380,50
1210,1360,48
1211,660,27
1212,1160,42
1213,1250,47
1214,1360,49
1215,250,38
1216,296,19
1217,1210,45
1218,1080,39
1219,210,24
1220,1330,48
1221,1340,50
1222,740,31
1223,437,41
1224,1330,48
1225,21,2
1226,1390,51
1227,1450,54
1228,1076,47
1229,111,17
1230,600,28
1231,390,21
1232,1240,47
1233,116,12
1234,19,20
1235,265,19
1236,137,17
1237,1370,50
1238,154,20
1239,277,28
1240,1260,46
1241,1480,53
1242,343,42
1243,1430,51
1244,1260,46
1245,966,48
1246,871,40
1247,386,36
1248,1240,46
1249,316,18
1250,1210,45
1251,590,25
1252,1235,50
1253,703,36
1254,602,43
1255,1330,48
1256,750,31
1257,126,9
1258,1390,50
1259,213,20
1260,1030,40
1261,52,5
1262,278,31
1263,1430,51
1264,416,52
1265,130,34
1266,313,30
1267,1350,48
1268,537,52
1269,1150,41
1270,660,28
1271,583,34
1272,51,13
1273,1280,47
1274,431,31
1275,374,42
1276,1390,49
1277,71,18
1278,0,0
1279,0,0
1280,253,22
1281,1460,52
1282,186,13
1283,316,18
1284,592,55
1285,0,1
1286,302,26
1287,909,45
1288,0,0
1289,971,42
1290,1350,50
1291,1410,51
1292,780,33
1293,620,28
1294,430,56
1295,1335,54
1296,575,53
1297,216,12
1298,21,8
1299,88,19
1300,1050,40
1301,558,30
1302,1150,43
1303,166,33
1304,940,37
1305,280,17
1306,898,40
1307,292,20
1308,845,41
1309,1170,44
1310,175,12
1311,1460,53
1312,1360,50
1313,1150,42
1314,340,44
1315,21,8
1316,724,53
1317,430,24
1318,108,11
1319,1520,55
1320,720,29
1321,1220,44
1322,950,37
1323,0,0
1324,0,0
1325,1250,45
1326,98,15
1327,1560,55
1328,1103,44
1329,1091,47
1330,600,27
1331,1250,46
1332,670,40
1333,422,29
1334,450,23
1335,508,52
1336,1430,51
1337,564,34
1338,1500,55
1339,1340,47
1340,896,41
1341,1400,51
1342,644,42
1343,1750,60
1344,756,39
1345,430,29
1346,457,31
1347,1220,46
1348,570,26
1349,346,40
1350,656,57
1351,1610,59
1352,1120,49
1353,400,38
1354,821,41
1355,558,33
1356,70,5
1357,571,28
1358,1740,62
1359,1310,48
1360,915,40
1361,21,9
1362,1540,55
1363,740,31
1364,447,36
1365,621,34
1366,480,22
1367,891,41
1368,522,40
1369,1660,57
1370,464,39
1371,1100,40
1372,1230,44
1373,1180,44
1374,880,32
1375,1330,50
1376,664,39
1377,219,19
1378,956,47
1379,175,13
1380,89,10
1381,1100,41
1382,875,45
1383,810,33
1384,383,19
1385,477,55
1386,219,22
1387,1400,50
1388,1590,56
1389,360,38
1390,220,24
1391,33,14
1392,1300,48
1393,1330,49
1394,770,37
1395,530,33
1396,92,19
1397,960,39
1398,1360,49
1399,1240,46
1400,1150,42
1401,1001,54
1402,1145,47
1403,482,29
1404,265,30
1405,1220,43
1406,235,27
1407,203,22
1408,1450,50
1409,455,43
1410,271,33
1411,1176,54
1412,402,23
1413,220,35
1414,1131,45
1415,1010,38
1416,869,46
1417,1690,60
1418,1160,42
1419,1130,42
1420,890,33
1421,419,34
1422,401,49
1423,286,29
1424,1066,47
1425,580,28
1426,522,37
1427,1320,49
1428,289,29
1429,0,0
1430,1380,50
1431,1070,40
1432,0,0
1433,0,0
1434,1550,54
1435,444,27
1436,1080,40
1437,340,28
1438,815,39
1439,0,0
1440,85,11
1441,908,43
1442,1291,54
1443,414,22
1444,1440,52
1445,730,30
1446,230,29
1447,920,37
1448,1100,43
1449,110,12
1450,202,14
1451,91,17
1452,626,46
1453,670,29
1454,708,42
1455,930,37
1456,795,39
1457,930,45
1458,830,33
1459,1150,43
1460,794,51
1461,1181,49
1462,781,34
1463,530,24
1464,49,12
1465,570,54
1466,1480,51
1467,0,0
1468,1050,40
1469,830,35
1470,712,40
1471,1117,47
1472,1030,40
1473,170,23
1474,1045,44
1475,287,26
1476,826,41
1477,820,34
1478,785,37
1479,875,41
1480,224,29
1481,1430,52
1482,306,31
1483,0,0
1484,342,39
1485,1311,51
1486,1080,42
1487,1160,44
1488,683,33
1489,1250,45
1490,1750,60
1491,33,3
1492,925,41
1493,0,0
1494,700,29
1495,650,27
1496,1233,53
1497,396,21
1498,790,47
1499,1010,38
1500,318,36
